"Year"	"Plot"	"Ring"	"CO2 Treatment"	"Nitrogen Treatment"	"CountOfSpecies"	"CountOfGroup"	"Experiment"	"monospecies"	"Monogroup"	"Water Treatment"	"Temp Treatment"	"Depth"	"Carbon(%)"	"Nitrogen(%)"	"C/N Ratio"
2002	65	2	Camb	Nenrich	9	4	M	 	 	 	 	40-60	0.364	0.05	7.28
2002	66	2	Camb	Nenrich	9	4	M	 	 	 	 	0-10	0.625	0.063	9.920634921
2002	66	2	Camb	Nenrich	9	4	M	 	 	 	 	10-20	0.708	0.079	8.962025316
2002	66	2	Camb	Nenrich	9	4	M	 	 	 	 	20-40	0.288	0.04	7.2
2002	66	2	Camb	Nenrich	9	4	M	 	 	 	 	40-60	0.282	0.046	6.130434783
2002	67	2	Camb	Namb	16	4	M	 	 	 	 	0-10	0.76	0.08	9.5
2002	67	2	Camb	Namb	16	4	M	 	 	 	 	10-20	0.496	0.055	9.018181818
2002	67	2	Camb	Namb	16	4	M	 	 	 	 	20-40	0.425	0.052	8.173076923
2002	67	2	Camb	Namb	16	4	M	 	 	 	 	40-60	0.185	0.033	5.606060606
2002	68	2	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	0-10	0.523	0.054	9.685185185
2002	68	2	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	10-20	0.543	0.046	11.80434783
2002	68	2	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	20-40	0.379	0.037	10.24324324
2002	68	2	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	40-60	0.187	0.023	8.130434783
2002	69	2	Camb	Namb	16	4	M	 	 	 	 	0-10	0.667	0.062	10.75806452
2002	69	2	Camb	Namb	16	4	M	 	 	 	 	10-20	0.413	0.036	11.47222222
2002	69	2	Camb	Namb	16	4	M	 	 	 	 	20-40	0.325	0.033	9.848484848
2002	69	2	Camb	Namb	16	4	M	 	 	 	 	40-60	0.237	0.031	7.64516129
2002	70	2	Camb	Namb	1	1	M	Andropogon gerardi	C-4	 	 	0-10	0.578	0.059	9.796610169
2002	70	2	Camb	Namb	1	1	M	Andropogon gerardi	C-4	 	 	10-20	0.452	0.039	11.58974359
2002	70	2	Camb	Namb	1	1	M	Andropogon gerardi	C-4	 	 	20-40	0.229	0.032	7.15625
2002	70	2	Camb	Namb	1	1	M	Andropogon gerardi	C-4	 	 	40-60	0.216	0.028	7.714285714
2002	71	2	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	0-10	0.566	0.055	10.29090909
2002	71	2	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	10-20	0.378	0.041	9.219512195
2002	71	2	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	20-40	0.321	0.031	10.35483871
2002	71	2	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	40-60	0.359	0.036	9.972222222
2002	72	2	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	0-10	0.535	0.05	10.7
2002	72	2	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	10-20	0.484	0.048	10.08333333
2002	72	2	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	20-40	0.37	0.041	9.024390244
2002	72	2	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	40-60	0.285	0.034	8.382352941
2002	73	2	Camb	Nenrich	0	1	M	 	 	 	 	0-10	0.348	0.043	8.093023256
2002	73	2	Camb	Nenrich	0	1	M	 	 	 	 	10-20	0.413	0.039	10.58974359
2002	73	2	Camb	Nenrich	0	1	M	 	 	 	 	20-40	0.217	0.027	8.037037037
2002	73	2	Camb	Nenrich	0	1	M	 	 	 	 	40-60	0.179	0.028	6.392857143
2002	74	2	Camb	Nenrich	4	1	S	 	Legume	 	 	0-10	0.517	0.049	10.55102041
2002	74	2	Camb	Nenrich	4	1	S	 	Legume	 	 	10-20	0.664	0.068	9.764705882
2002	74	2	Camb	Nenrich	4	1	S	 	Legume	 	 	20-40	0.196	0.027	7.259259259
2002	74	2	Camb	Nenrich	4	1	S	 	Legume	 	 	40-60	0.198	0.029	6.827586207
2002	75	2	Camb	Nenrich	4	3	M	 	 	 	 	0-10	0.55	0.054	10.18518519
2002	75	2	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.491	0.049	10.02040816
2002	75	2	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.444	0.043	10.3255814
2002	75	2	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.174	0.028	6.214285714
2002	76	2	Camb	Nenrich	4	1	S	 	C-4	 	 	0-10	0.627	0.057	11
2002	76	2	Camb	Nenrich	4	1	S	 	C-4	 	 	10-20	0.543	0.048	11.3125
2002	76	2	Camb	Nenrich	4	1	S	 	C-4	 	 	20-40	0.204	0.03	6.8
2002	76	2	Camb	Nenrich	4	1	S	 	C-4	 	 	40-60	0.176	0.014	12.57142857
2002	77	2	Camb	Namb	1	1	M	Anemone cylindrica	Forb	 	 	0-10	0.419	0.05	8.38
2002	77	2	Camb	Namb	1	1	M	Anemone cylindrica	Forb	 	 	10-20	0.357	0.045	7.933333333
2002	77	2	Camb	Namb	1	1	M	Anemone cylindrica	Forb	 	 	20-40	0.238	0.026	9.153846154
2002	77	2	Camb	Namb	1	1	M	Anemone cylindrica	Forb	 	 	40-60	0.151	0.009	16.77777778
2002	78	2	Camb	Namb	4	2	M	 	 	 	 	0-10	0.527	0.048	10.97916667
2002	78	2	Camb	Namb	4	2	M	 	 	 	 	10-20	0.382	0.039	9.794871795
2002	78	2	Camb	Namb	4	2	M	 	 	 	 	20-40	0.378	0.042	9
2002	78	2	Camb	Namb	4	2	M	 	 	 	 	40-60	0.21	0.03	7
2002	79	2	Camb	Nenrich	4	3	M	 	 	 	 	0-10	0.792	0.07	11.31428571
2002	79	2	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.535	0.051	10.49019608
2002	79	2	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.397	0.04	9.925
2002	79	2	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.537	0.052	10.32692308
2002	80	2	Camb	Namb	4	1	S	 	C-3	 	 	0-10	0.761	0.06	12.68333333
2002	80	2	Camb	Namb	4	1	S	 	C-3	 	 	10-20	0.538	0.046	11.69565217
2002	80	2	Camb	Namb	4	1	S	 	C-3	 	 	20-40	0.332	0.034	9.764705882
2002	80	2	Camb	Namb	4	1	S	 	C-3	 	 	40-60	0.314	0.028	11.21428571
2002	81	2	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	0-10	0.581	0.047	12.36170213
2002	81	2	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	10-20	0.363	0.024	15.125
2002	81	2	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	20-40	0.249	0.026	9.576923077
2002	81	2	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	40-60	0.336	0.036	9.333333333
2002	82	2	Camb	Namb	4	3	M	 	 	 	 	0-10	0.797	0.07	11.38571429
2002	82	2	Camb	Namb	4	3	M	 	 	 	 	10-20	0.611	0.054	11.31481481
2002	82	2	Camb	Namb	4	3	M	 	 	 	 	20-40	0.268	0.032	8.375
2002	82	2	Camb	Namb	4	3	M	 	 	 	 	40-60	0.199	0.026	7.653846154
2002	83	2	Camb	Namb	9	4	M	 	 	 	 	0-10	0.575	0.054	10.64814815
2002	83	2	Camb	Namb	9	4	M	 	 	 	 	10-20	0.429	0.042	10.21428571
2002	83	2	Camb	Namb	9	4	M	 	 	 	 	20-40	0.352	0.033	10.66666667
2002	83	2	Camb	Namb	9	4	M	 	 	 	 	40-60	0.318	0.034	9.352941176
2002	84	2	Camb	Nenrich	9	4	M	 	 	 	 	0-10	0.831	0.062	13.40322581
2002	84	2	Camb	Nenrich	9	4	M	 	 	 	 	10-20	0.536	0.053	10.11320755
2002	84	2	Camb	Nenrich	9	4	M	 	 	 	 	20-40	0.426	0.043	9.906976744
2002	84	2	Camb	Nenrich	9	4	M	 	 	 	 	40-60	0.166	0.026	6.384615385
2002	85	2	Camb	Nenrich	4	2	S	 	 	 	 	0-10	0.631	0.05	12.62
2002	85	2	Camb	Nenrich	4	2	S	 	 	 	 	10-20	0.585	0.046	12.7173913
2002	85	2	Camb	Nenrich	4	2	S	 	 	 	 	20-40	0.193	0.022	8.772727273
2002	85	2	Camb	Nenrich	4	2	S	 	 	 	 	40-60	0.029	0.002	14.5
2002	86	2	Camb	Nenrich	4	3	M	 	 	 	 	0-10	1.349	0.088	15.32954545
2002	86	2	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.395	0.025	15.8
2002	86	2	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.219	0.019	11.52631579
2002	86	2	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.029	0.022	1.318181818
2002	87	2	Camb	Namb	9	4	M	 	 	 	 	0-10	0.767	0.052	14.75
2002	87	2	Camb	Namb	9	4	M	 	 	 	 	10-20	0.374	0.029	12.89655172
2002	87	2	Camb	Namb	9	4	M	 	 	 	 	20-40	0.144	0.01	14.4
2002	87	2	Camb	Namb	9	4	M	 	 	 	 	40-60	0.105	0.013	8.076923077
2002	88	2	Camb	Nenrich	4	4	S	 	 	 	 	0-10	0.698	0.052	13.42307692
2002	88	2	Camb	Nenrich	4	4	S	 	 	 	 	10-20	0.533	0.034	15.67647059
2002	88	2	Camb	Nenrich	4	4	S	 	 	 	 	20-40	0.204	0.012	17
2002	88	2	Camb	Nenrich	4	4	S	 	 	 	 	40-60	0.485	0.037	13.10810811
2002	89	2	Camb	Namb	4	1	S	 	Forb	 	 	0-10	0.445	0.027	16.48148148
2002	89	2	Camb	Namb	4	1	S	 	Forb	 	 	10-20	0.348	0.022	15.81818182
2002	89	2	Camb	Namb	4	1	S	 	Forb	 	 	20-40	0.218	0.015	14.53333333
2002	89	2	Camb	Namb	4	1	S	 	Forb	 	 	40-60	0.192	0.012	16
2002	90	2	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	0-10	0.459	0.037	12.40540541
2002	90	2	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	10-20	0.392	0.025	15.68
2002	90	2	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	20-40	0.197	0.008	24.625
2002	90	2	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	40-60	0.118	0.007	16.85714286
2002	91	2	Camb	Nenrich	4	3	M	 	 	 	 	0-10	0.868	0.056	15.5
2002	91	2	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.651	0.04	16.275
2002	91	2	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.208	0.017	12.23529412
2002	91	2	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.163	0.01	16.3
2002	92	2	Camb	Namb	9	4	M	 	 	 	 	0-10	0.51	0.035	14.57142857
2002	92	2	Camb	Namb	9	4	M	 	 	 	 	10-20	0.438	0.029	15.10344828
2002	92	2	Camb	Namb	9	4	M	 	 	 	 	20-40	0.216	0.013	16.61538462
2002	92	2	Camb	Namb	9	4	M	 	 	 	 	40-60	0.087	0.006	14.5
2002	93	2	Camb	Namb	4	1	S	 	Legume	 	 	0-10	0.473	0.035	13.51428571
2002	93	2	Camb	Namb	4	1	S	 	Legume	 	 	10-20	0.338	0.023	14.69565217
2002	93	2	Camb	Namb	4	1	S	 	Legume	 	 	20-40	0.147	0.005	29.4
2002	93	2	Camb	Namb	4	1	S	 	Legume	 	 	40-60	0.126	0.008	15.75
2002	94	2	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	0-10	0.385	0.03	12.83333333
2002	94	2	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	10-20	0.261	0.022	11.86363636
2002	94	2	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	20-40	0.147	0.016	9.1875
2002	94	2	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	40-60	0.213	0.023	9.260869565
2002	95	2	Camb	Nenrich	4	1	S	 	Forb	 	 	0-10	0.515	0.015	34.33333333
2002	95	2	Camb	Nenrich	4	1	S	 	Forb	 	 	10-20	0.407	0.027	15.07407407
2002	95	2	Camb	Nenrich	4	1	S	 	Forb	 	 	20-40	0.246	0.01	24.6
2002	95	2	Camb	Nenrich	4	1	S	 	Forb	 	 	40-60	0.168	0.027	6.222222222
2002	96	2	Camb	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	0-10	0.391	0.031	12.61290323
2002	96	2	Camb	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	10-20	0.3	0.019	15.78947368
2002	96	2	Camb	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	20-40	0.125	0.008	15.625
2002	96	2	Camb	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	40-60	0.104	0.009	11.55555556
2002	97	2	Camb	Nenrich	9	4	M	 	 	 	 	0-10	0.722	0.067	10.7761194
2002	97	2	Camb	Nenrich	9	4	M	 	 	 	 	10-20	0.699	0.061	11.45901639
2002	97	2	Camb	Nenrich	9	4	M	 	 	 	 	20-40	0.336	0.036	9.333333333
2002	97	2	Camb	Nenrich	9	4	M	 	 	 	 	40-60	0.292	0.03	9.733333333
2002	98	2	Camb	Nenrich	4	1	S	 	C-3	 	 	0-10	1.044	0.085	12.28235294
2002	98	2	Camb	Nenrich	4	1	S	 	C-3	 	 	10-20	0.304	0.033	9.212121212
2002	98	2	Camb	Nenrich	4	1	S	 	C-3	 	 	20-40	0.238	0.029	8.206896552
2002	98	2	Camb	Nenrich	4	1	S	 	C-3	 	 	40-60	0.192	0.024	8
2002	99	2	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	0-10	0.625	0.062	10.08064516
2002	99	2	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	10-20	0.598	0.047	12.72340426
2002	99	2	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	20-40	0.214	0.03	7.133333333
2002	99	2	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	40-60	0.2	0.022	9.090909091
2002	100	2	Camb	Namb	1	1	M	Lupinus perennis	Legume	 	 	0-10	0.555	0.054	10.27777778
2002	100	2	Camb	Namb	1	1	M	Lupinus perennis	Legume	 	 	10-20	0.549	0.05	10.98
2002	100	2	Camb	Namb	1	1	M	Lupinus perennis	Legume	 	 	20-40	0.182	0.029	6.275862069
2002	100	2	Camb	Namb	1	1	M	Lupinus perennis	Legume	 	 	40-60	0.273	0.032	8.53125
2002	101	2	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	0-10	0.673	0.051	13.19607843
2002	101	2	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	10-20	0.617	0.056	11.01785714
2002	101	2	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	20-40	0.217	0.027	8.037037037
2002	101	2	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	40-60	0.301	0.032	9.40625
2002	102	2	Camb	Namb	1	1	M	Petalostemum villosum	Legume	 	 	0-10	0.551	0.046	11.97826087
2002	102	2	Camb	Namb	1	1	M	Petalostemum villosum	Legume	 	 	10-20	0.559	0.048	11.64583333
2002	102	2	Camb	Namb	1	1	M	Petalostemum villosum	Legume	 	 	20-40	0.336	0.037	9.081081081
2002	102	2	Camb	Namb	1	1	M	Petalostemum villosum	Legume	 	 	40-60	0.262	0.031	8.451612903
2002	103	2	Camb	Nenrich	1	1	M	Bromus inermis	C-3	 	 	0-10	1.017	0.084	12.10714286
2002	103	2	Camb	Nenrich	1	1	M	Bromus inermis	C-3	 	 	10-20	0.539	0.045	11.97777778
2002	103	2	Camb	Nenrich	1	1	M	Bromus inermis	C-3	 	 	20-40	0.421	0.043	9.790697674
2002	103	2	Camb	Nenrich	1	1	M	Bromus inermis	C-3	 	 	40-60	0.172	0.02	8.6
2002	104	2	Camb	Namb	16	4	M	 	 	 	 	0-10	0.793	0.07	11.32857143
2002	104	2	Camb	Namb	16	4	M	 	 	 	 	10-20	0.393	0.04	9.825
2002	104	2	Camb	Namb	16	4	M	 	 	 	 	20-40	0.328	0.032	10.25
2002	104	2	Camb	Namb	16	4	M	 	 	 	 	40-60	0.261	0.028	9.321428571
2002	105	2	Camb	Namb	4	1	S	 	C-4	 	 	0-10	0.682	0.047	14.5106383
2002	105	2	Camb	Namb	4	1	S	 	C-4	 	 	10-20	0.357	0.038	9.394736842
2002	105	2	Camb	Namb	4	1	S	 	C-4	 	 	20-40	0.252	0.03	8.4
2002	105	2	Camb	Namb	4	1	S	 	C-4	 	 	40-60	0.206	0.026	7.923076923
2002	106	2	Camb	Namb	9	4	M	 	 	 	 	0-10	0.865	0.075	11.53333333
2002	106	2	Camb	Namb	9	4	M	 	 	 	 	10-20	0.56	0.049	11.42857143
2002	106	2	Camb	Namb	9	4	M	 	 	 	 	20-40	0.404	0.033	12.24242424
2002	106	2	Camb	Namb	9	4	M	 	 	 	 	40-60	0.375	0.042	8.928571429
2002	107	2	Camb	Namb	16	4	M	 	 	 	 	0-10	0.857	0.074	11.58108108
2002	107	2	Camb	Namb	16	4	M	 	 	 	 	10-20	0.627	0.061	10.27868852
2002	107	2	Camb	Namb	16	4	M	 	 	 	 	20-40	0.455	0.038	11.97368421
2002	107	2	Camb	Namb	16	4	M	 	 	 	 	40-60	0.271	0.033	8.212121212
2002	108	2	Camb	Nenrich	16	4	M	 	 	 	 	0-10	1.202	0.083	14.48192771
2002	108	2	Camb	Nenrich	16	4	M	 	 	 	 	10-20	0.378	0.041	9.219512195
2002	108	2	Camb	Nenrich	16	4	M	 	 	 	 	20-40	0.476	0.043	11.06976744
2002	108	2	Camb	Nenrich	16	4	M	 	 	 	 	40-60	0.304	0.031	9.806451613
2002	109	2	Camb	Namb	1	1	M	Bromus inermis	C-3	 	 	0-10	1.23	0.081	15.18518519
2002	109	2	Camb	Namb	1	1	M	Bromus inermis	C-3	 	 	10-20	0.469	0.047	9.978723404
2002	109	2	Camb	Namb	1	1	M	Bromus inermis	C-3	 	 	20-40	0.292	0.051	5.725490196
2002	109	2	Camb	Namb	1	1	M	Bromus inermis	C-3	 	 	40-60	0.412	0.051	8.078431373
2002	110	2	Camb	Nenrich	16	4	M	 	 	 	 	0-10	0.986	0.082	12.02439024
2002	110	2	Camb	Nenrich	16	4	M	 	 	 	 	10-20	0.688	0.069	9.971014493
2002	110	2	Camb	Nenrich	16	4	M	 	 	 	 	20-40	0.35	0.048	7.291666667
2002	110	2	Camb	Nenrich	16	4	M	 	 	 	 	40-60	0.33	0.051	6.470588235
2002	111	2	Camb	Namb	1	1	M	Agropyron repens	C-3	 	 	0-10	0.864	0.081	10.66666667
2002	111	2	Camb	Namb	1	1	M	Agropyron repens	C-3	 	 	10-20	0.639	0.064	9.984375
2002	111	2	Camb	Namb	1	1	M	Agropyron repens	C-3	 	 	20-40	0.494	0.056	8.821428571
2002	111	2	Camb	Namb	1	1	M	Agropyron repens	C-3	 	 	40-60	0.314	0.048	6.541666667
2002	112	2	Camb	Nenrich	1	1	M	Agropyron repens	C-3	 	 	0-10	0.603	0.064	9.421875
2002	112	2	Camb	Nenrich	1	1	M	Agropyron repens	C-3	 	 	10-20	0.615	0.067	9.179104478
2002	112	2	Camb	Nenrich	1	1	M	Agropyron repens	C-3	 	 	20-40	0.33	0.048	6.875
2002	112	2	Camb	Nenrich	1	1	M	Agropyron repens	C-3	 	 	40-60	0.242	0.044	5.5
2002	113	2	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	0-10	0.53	0.064	8.28125
2002	113	2	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	10-20	0.419	0.053	7.905660377
2002	113	2	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	20-40	0.295	0.053	5.566037736
2002	113	2	Camb	Nenrich	1	1	M	Poa pratensis	C-3	 	 	40-60	0.292	0.046	6.347826087
2002	114	2	Camb	Nenrich	4	3	M	 	 	 	 	0-10	0.654	0.07	9.342857143
2002	114	2	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.715	0.073	9.794520548
2002	114	2	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.385	0.052	7.403846154
2002	114	2	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.268	0.042	6.380952381
2002	115	2	Camb	Namb	1	1	M	Poa pratensis	C-3	 	 	0-10	1.005	0.101	9.95049505
2002	115	2	Camb	Namb	1	1	M	Poa pratensis	C-3	 	 	10-20	0.613	0.061	10.04918033
2002	115	2	Camb	Namb	1	1	M	Poa pratensis	C-3	 	 	20-40	0.384	0.052	7.384615385
2002	115	2	Camb	Namb	1	1	M	Poa pratensis	C-3	 	 	40-60	0.244	0.043	5.674418605
2002	116	2	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	0-10	0.513	0.063	8.142857143
2002	116	2	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	10-20	0.487	0.058	8.396551724
2002	116	2	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	20-40	0.32	0.046	6.956521739
2002	116	2	Camb	Namb	1	1	M	Lespedeza capitata	Legume	 	 	40-60	0.29	0.043	6.744186047
2002	117	2	Camb	Nenrich	9	3	M	 	 	 	 	0-10	0.755	0.074	10.2027027
2002	117	2	Camb	Nenrich	9	3	M	 	 	 	 	10-20	0.665	0.073	9.109589041
2002	117	2	Camb	Nenrich	9	3	M	 	 	 	 	20-40	0.337	0.043	7.837209302
2002	117	2	Camb	Nenrich	9	3	M	 	 	 	 	40-60	0.252	0.046	5.47826087
2002	118	2	Camb	Nenrich	16	4	M	 	 	 	 	0-10	0.715	0.07	10.21428571
2002	118	2	Camb	Nenrich	16	4	M	 	 	 	 	10-20	0.758	0.072	10.52777778
2002	118	2	Camb	Nenrich	16	4	M	 	 	 	 	20-40	0.343	0.046	7.456521739
2002	118	2	Camb	Nenrich	16	4	M	 	 	 	 	40-60	0.213	0.042	5.071428571
2002	119	2	Camb	Namb	9	4	M	 	 	 	 	0-10	0.602	0.069	8.724637681
2002	119	2	Camb	Namb	9	4	M	 	 	 	 	10-20	0.579	0.065	8.907692308
2002	119	2	Camb	Namb	9	4	M	 	 	 	 	20-40	0.313	0.046	6.804347826
2002	119	2	Camb	Namb	9	4	M	 	 	 	 	40-60	0.232	0.048	4.833333333
2002	120	2	Camb	Namb	4	3	M	 	 	 	 	0-10	1.041	0.093	11.19354839
2002	120	2	Camb	Namb	4	3	M	 	 	 	 	10-20	0.524	0.063	8.317460317
2002	120	2	Camb	Namb	4	3	M	 	 	 	 	20-40	0.411	0.056	7.339285714
2002	120	2	Camb	Namb	4	3	M	 	 	 	 	40-60	0.279	0.042	6.642857143
2002	121	2	Camb	Namb	4	2	M	 	 	 	 	0-10	0.589	0.067	8.791044776
2002	121	2	Camb	Namb	4	2	M	 	 	 	 	10-20	0.534	0.064	8.34375
2002	121	2	Camb	Namb	4	2	M	 	 	 	 	20-40	0.345	0.045	7.666666667
2002	121	2	Camb	Namb	4	2	M	 	 	 	 	40-60	0.235	0.042	5.595238095
2002	122	2	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	0-10	0.773	0.078	9.91025641
2002	122	2	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	10-20	0.55	0.064	8.59375
2002	122	2	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	20-40	0.278	0.046	6.043478261
2002	122	2	Camb	Namb	1	1	M	Koeleria cristata	C-3	 	 	40-60	0.201	0.039	5.153846154
2002	123	3	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	0-10	0.7	0.066	10.60606061
2002	123	3	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	10-20	0.797	0.076	10.48684211
2002	123	3	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	20-40	0.448	0.055	8.145454545
2002	123	3	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	40-60	0.318	0.046	6.913043478
2002	124	3	Cenrich	Nenrich	4	1	S	 	C-4	 	 	0-10	0.748	0.068	11
2002	124	3	Cenrich	Nenrich	4	1	S	 	C-4	 	 	10-20	0.588	0.065	9.046153846
2002	124	3	Cenrich	Nenrich	4	1	S	 	C-4	 	 	20-40	0.486	0.059	8.237288136
2002	124	3	Cenrich	Nenrich	4	1	S	 	C-4	 	 	40-60	0.331	0.047	7.042553191
2002	125	3	Cenrich	Nenrich	4	2	M	 	 	 	 	0-10	0.951	0.095	10.01052632
2002	125	3	Cenrich	Nenrich	4	2	M	 	 	 	 	10-20	0.594	0.068	8.735294118
2002	125	3	Cenrich	Nenrich	4	2	M	 	 	 	 	20-40	0.459	0.065	7.061538462
2002	125	3	Cenrich	Nenrich	4	2	M	 	 	 	 	40-60	0.355	0.049	7.244897959
2002	126	3	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	0-10	0.855	0.078	10.96153846
2002	126	3	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	10-20	1.284	0.1	12.84
2002	126	3	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	20-40	0.515	0.057	9.035087719
2002	126	3	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	40-60	0.502	0.044	11.40909091
2002	127	3	Cenrich	Nenrich	4	2	M	 	 	 	 	0-10	1.065	0.096	11.09375
2002	127	3	Cenrich	Nenrich	4	2	M	 	 	 	 	10-20	0.852	0.077	11.06493506
2002	127	3	Cenrich	Nenrich	4	2	M	 	 	 	 	20-40	0.51	0.052	9.807692308
2002	127	3	Cenrich	Nenrich	4	2	M	 	 	 	 	40-60	0.539	0.055	9.8
2002	128	3	Cenrich	Namb	9	4	M	 	 	 	 	0-10	1.178	0.101	11.66336634
2002	128	3	Cenrich	Namb	9	4	M	 	 	 	 	10-20	1.156	0.102	11.33333333
2002	128	3	Cenrich	Namb	9	4	M	 	 	 	 	20-40	0.486	0.048	10.125
2002	128	3	Cenrich	Namb	9	4	M	 	 	 	 	40-60	0.479	0.047	10.19148936
2002	129	3	Cenrich	Namb	4	3	M	 	 	 	 	0-10	0.917	0.086	10.6627907
2002	129	3	Cenrich	Namb	4	3	M	 	 	 	 	10-20	0.7	0.067	10.44776119
2002	129	3	Cenrich	Namb	4	3	M	 	 	 	 	20-40	0.662	0.065	10.18461538
2002	129	3	Cenrich	Namb	4	3	M	 	 	 	 	40-60	0.456	0.044	10.36363636
2002	130	3	Cenrich	Nenrich	16	4	M	 	 	 	 	0-10	1.105	0.097	11.39175258
2002	130	3	Cenrich	Nenrich	16	4	M	 	 	 	 	10-20	0.754	0.067	11.25373134
2002	130	3	Cenrich	Nenrich	16	4	M	 	 	 	 	20-40	0.49	0.053	9.245283019
2002	130	3	Cenrich	Nenrich	16	4	M	 	 	 	 	40-60	0.619	0.06	10.31666667
2002	131	3	Cenrich	Namb	9	4	M	 	 	 	 	0-10	1.059	0.09	11.76666667
2002	131	3	Cenrich	Namb	9	4	M	 	 	 	 	10-20	0.767	0.075	10.22666667
2002	131	3	Cenrich	Namb	9	4	M	 	 	 	 	20-40	0.664	0.064	10.375
2002	131	3	Cenrich	Namb	9	4	M	 	 	 	 	40-60	0.558	0.059	9.457627119
2002	132	3	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	0-10	0.712	0.066	10.78787879
2002	132	3	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	10-20	1.182	0.111	10.64864865
2002	132	3	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	20-40	1.181	0.104	11.35576923
